season,date,home_team,home_final,away_final,away_team,penalties,p.A,update,elo.A,elo.B
1998,1998-05-02,Houston Dynamo,1,3,New England Revolution,0,0.5984619927786672,-21.544631740032017,1448.398584955741,1522.163882412892
1998,1998-05-02,Mutiny,0,1,New York Red Bulls,0,0.5652600825892404,-13.56624198214177,1422.8124661700913,1504.3374304948163
1998,1998-05-05,Los Angeles Galaxy,7,4,Colorado Rapids,0,0.7509296424575331,10.460955016783608,1599.3430849114875,1486.7102932906892
1998,1998-05-05,New York Red Bulls,0,1,FC Dallas,0,0.6314413107487843,-15.154591457970824,1489.1828390368455,1525.9614873151438
1998,1998-05-08,Colorado Rapids,2,3,Houston Dynamo,0,0.6891580806361647,-16.53979393526795,1470.1704993554213,1464.9383788910088
1998,1998-05-08,DC United,2,0,New York Red Bulls,0,0.7339398641726619,9.578164889784173,1575.0332714151843,1479.6046741470614
1998,1998-05-08,Miami,2,0,Columbus Crew,0,0.543016908610712,16.45139129001437,1488.1411190816464,1525.2730478078533
1998,1998-05-09,New England Revolution,4,3,Mutiny,0,0.7590647756199769,5.782445385120555,1527.9463277980126,1417.0300207849707
1998,1998-05-12,DC United,3,2,New England Revolution,0,0.6998745413009931,7.203011008776165,1582.2362824239606,1520.7433167892364
1998,1998-05-12,Mutiny,2,1,Sporting Kansas City,0,0.5816599978568943,10.040160051434537,1427.0701808364051,1449.7339395075373
1998,1998-05-15,FC Dallas,2,1,Colorado Rapids,0,0.7102924902273708,6.9529802345431,1532.9144675496868,1463.2175191208783
1998,1998-05-15,Houston Dynamo,2,0,Miami,0,0.6087546756935553,14.084831675032007,1479.023210566041,1474.0562874066143
1998,1998-05-15,Mutiny,1,2,Chicago Fire,0,0.5858984426076099,-14.061562622582638,1413.0086182138225,1480.8455515558207
1998,1998-05-15,New England Revolution,1,3,Sporting Kansas City,0,0.7279822030120574,-26.207359308434068,1494.5359574808024,1475.9412988159713
1998,1998-05-15,New York Red Bulls,4,3,DC United,0,0.49621288368040106,12.090890791670375,1491.6955649387316,1570.1453916322903
1998,1998-05-16,Columbus Crew,2,4,Los Angeles Galaxy,0,0.5372470865092348,-19.340895114332454,1505.932152693521,1618.68398002582
1998,1998-05-19,Chicago Fire,3,1,Los Angeles Galaxy,0,0.44576039825737446,19.95262566273452,1500.7981772185553,1598.7313543630853
1998,1998-05-19,FC Dallas,1,2,Sporting Kansas City,1,0.7116908335948297,-17.080580006275913,1515.8338875434108,1493.0218788222473
1998,1998-05-21,New England Revolution,0,2,Columbus Crew,0,0.6248169062995488,-22.493408626783754,1472.0425488540186,1528.4255613203047
1998,1998-05-22,Chicago Fire,5,0,Colorado Rapids,0,0.6882558728705814,14.963718102212091,1515.7618953207675,1448.253801018666
1998,1998-05-22,DC United,3,2,Mutiny,0,0.8146025238343618,4.449539427975316,1574.5949310602657,1408.559078785847
1998,1998-05-22,Los Angeles Galaxy,4,1,FC Dallas,0,0.7413203542395358,10.864545121939496,1609.5958994850248,1504.9693424214713
1998,1998-05-22,New York Red Bulls,4,2,Miami,0,0.663110378793363,12.128026363438932,1503.8235913021706,1461.9282610431753
1998,1998-05-22,Sporting Kansas City,0,1,Houston Dynamo,0,0.65841279676429,-15.80190712234296,1477.2199716999044,1494.825117688384
1998,1998-05-26,Sporting Kansas City,2,1,Columbus Crew,1,0.5697627400748213,10.325694238204289,1487.5456659381086,1518.0998670821004
1998,1998-05-27,Colorado Rapids,3,0,Miami,0,0.6217375411193002,15.88702327298939,1464.1408242916555,1446.041237770186
1998,1998-05-29,Columbus Crew,4,1,Houston Dynamo,0,0.6703186248741234,13.846617755286816,1531.9464848373873,1480.978499933097
1998,1998-05-29,Los Angeles Galaxy,1,2,Chicago Fire,1,0.7532084981323567,-18.07700395517656,1591.5188955298484,1533.838899275944
1998,1998-05-29,Mutiny,1,2,DC United,1,0.40609483814490716,-9.746276115477771,1398.8128026703694,1584.3412071757434
1998,1998-05-30,Colorado Rapids,2,1,Sporting Kansas City,0,0.6084775533692945,9.396538719136931,1473.5373630107924,1478.1491272189717
1998,1998-05-30,FC Dallas,2,0,Miami,0,0.7139943966195235,10.296201721697155,1515.2655441431684,1435.7450360484888
1998,1998-05-30,New England Revolution,1,2,New York Red Bulls,1,0.596932472773309,-14.326379346559415,1457.7161695074592,1518.14997064873
1998,1998-06-02,Houston Dynamo,0,4,DC United,0,0.49516082637364,-22.282237186813802,1458.6962627462833,1606.6234443625572
1998,1998-06-02,New York Red Bulls,1,2,Mutiny,0,0.7794744300546292,-18.707386321311102,1499.442584327419,1417.5201889916805
1998,1998-06-03,FC Dallas,1,8,Los Angeles Galaxy,0,0.5341210588417425,-28.842537177454098,1486.4230069657144,1620.3614327073024
1998,1998-06-05,Chicago Fire,2,0,Columbus Crew,0,0.642570841743324,12.867449697240335,1546.7063489731843,1519.079035140147
1998,1998-06-05,Colorado Rapids,2,0,Houston Dynamo,0,0.659502619992659,12.257905680264276,1485.7952686910567,1446.438357066019
1998,1998-06-05,Sporting Kansas City,1,0,Mutiny,0,0.7159895414676773,6.816251004775744,1484.9653782237474,1410.7039379869047
1998,1998-06-06,DC United,4,5,FC Dallas,1,0.7803274501286975,-18.72785880308874,1587.8955855594684,1505.1508657688032
1998,1998-06-06,Los Angeles Galaxy,5,1,New England Revolution,0,0.819343751301248,8.129531191443839,1628.4909638987463,1449.5866383160153
1998,1998-06-06,Miami,1,2,New York Red Bulls,0,0.5520541316293212,-13.249299159103707,1422.4957368893852,1512.6918834865226
1998,1998-06-10,Chicago Fire,5,2,Houston Dynamo,0,0.7600284025400237,10.078807093319005,1556.7851560665033,1436.3595499727
1998,1998-06-12,Columbus Crew,3,4,DC United,1,0.5447564752463206,-13.074155405911696,1506.0048797342354,1600.96974096538
1998,1998-06-12,New York Red Bulls,3,1,Miami,0,0.7492952281306203,9.025371787297669,1521.7172552738202,1413.4703651020875
1998,1998-06-13,New England Revolution,1,3,Chicago Fire,0,0.48964198232035433,-17.627111363532755,1431.9595269524825,1574.412267430036
1998,1998-06-16,Chicago Fire,1,0,FC Dallas,0,0.7259850888567894,6.576357867437055,1580.9886252974732,1498.5745079013661
1998,1998-06-17,Los Angeles Galaxy,2,1,Colorado Rapids,0,0.8017183274002289,4.758760142394507,1633.2497240411408,1481.0365085486621
1998,1998-06-19,Columbus Crew,2,1,New York Red Bulls,0,0.6189746874207567,9.14460750190184,1515.1494872361372,1512.5726477719184
1998,1998-06-20,FC Dallas,0,1,Mutiny,0,0.7467720539432294,-17.922529294637506,1480.6519786067286,1428.6264672815423
1998,1998-06-23,Chicago Fire,4,1,Sporting Kansas City,0,0.7555435993004282,10.267168829382014,1591.255794126855,1474.6982093943654
1998,1998-06-23,New York Red Bulls,5,3,New England Revolution,0,0.738790707796055,9.403534519342019,1521.9761822912603,1422.5559924331405
1998,1998-06-24,Colorado Rapids,3,1,DC United,0,0.4713452057433329,19.031572593240014,1500.0680811419022,1581.93816837214
1998,1998-06-26,Houston Dynamo,1,2,Los Angeles Galaxy,0,0.3640694585558659,-8.737667005340782,1427.6218829673592,1641.9873910464817
1998,1998-06-26,Miami,2,1,Mutiny,1,0.6197296142867861,9.126489257117134,1422.5968543592046,1419.4999780244252
1998,1998-06-26,New England Revolution,3,4,FC Dallas,1,0.5600140046177167,-13.4403361108252,1409.1156563223153,1494.0923147175538
1998,1998-06-30,Chicago Fire,4,1,FC Dallas,0,0.7567538646516745,10.216337684629671,1601.4721318114848,1483.875977032924
1998,1998-06-30,Sporting Kansas City,1,0,New England Revolution,0,0.7217522025684191,6.677947138357942,1481.3761565327234,1402.4377091839574
1998,1998-07-01,DC United,3,1,Miami,0,0.8165114411987299,6.605588116845725,1588.5437564889855,1415.991266242359
1998,1998-07-02,Houston Dynamo,2,1,Columbus Crew,1,0.5179415139003668,11.569403666391196,1439.1912866337505,1503.580083569746
1998,1998-07-03,Colorado Rapids,1,0,New York Red Bulls,0,0.6105282198522717,9.34732272354548,1509.4154038654476,1512.628859567715
1998,1998-07-03,FC Dallas,0,1,Chicago Fire,0,0.4746987265651906,-11.392769437564574,1472.4832075953595,1612.8649012490494
1998,1998-07-03,Los Angeles Galaxy,2,0,Sporting Kansas City,0,0.8176041334566094,6.56625119556206,1648.5536422420437,1474.8099053371614
1998,1998-07-03,Mutiny,2,3,New England Revolution,0,0.6623679642616593,-15.896831142279824,1403.6031468821454,1418.3345403262372
1998,1998-07-08,Columbus Crew,3,0,Chicago Fire,0,0.48664125322493956,21.56106736455254,1525.1411509342986,1591.3038338844967
1998,1998-07-10,Colorado Rapids,2,1,New England Revolution,0,0.7502507125979622,5.993982897648908,1515.4093867630966,1412.3405574285882
1998,1998-07-10,DC United,3,0,Los Angeles Galaxy,0,0.5572975938922012,18.593501056527547,1607.1372575455132,1629.960141185516
1998,1998-07-10,New York Red Bulls,1,2,Mutiny,0,0.7691022094192882,-18.458453026062916,1494.170406541652,1422.0615999082083
1998,1998-07-10,Sporting Kansas City,2,0,FC Dallas,0,0.6431448059815804,12.846786984663105,1487.6566923218245,1459.6364206106964
1998,1998-07-14,Miami,3,2,Houston Dynamo,1,0.6087584046153685,9.389798289231157,1425.38106453159,1429.8014883445194
1998,1998-07-14,Mutiny,1,3,Los Angeles Galaxy,0,0.349528147452542,-12.583013308291513,1409.4785865999168,1642.5431544938076
1998,1998-07-14,New England Revolution,0,1,DC United,0,0.36686408604248133,-8.804738065019553,1403.5358193635686,1615.9419956105328
1998,1998-07-17,DC United,4,1,Chicago Fire,0,0.6720507379485188,13.773869006162212,1629.715864616695,1577.5299648783346
1998,1998-07-17,FC Dallas,1,3,New England Revolution,0,0.7106591045319727,-25.583727763151018,1434.0526928475454,1429.1195471267197
1998,1998-07-17,Houston Dynamo,0,1,Mutiny,0,0.6665526834141566,-15.99726440193976,1413.8042239425797,1425.4758510018564
1998,1998-07-17,Los Angeles Galaxy,2,3,Miami,1,0.8612524713673524,-20.670059312816456,1621.8730951809912,1446.0511238444064
1998,1998-07-18,New York Red Bulls,3,0,Columbus Crew,0,0.5980542494517119,16.881721523028098,1511.0521280646801,1508.2594294112705
1998,1998-07-18,Sporting Kansas City,4,1,Colorado Rapids,0,0.6024990876963076,16.69503831675508,1504.3517306385795,1498.7143484463415
1998,1998-07-24,Columbus Crew,1,2,FC Dallas,0,0.7316115999636044,-17.558678399126507,1490.7007510121439,1451.6113712466718
1998,1998-07-24,Houston Dynamo,2,1,Sporting Kansas City,1,0.5135998760192301,11.67360297553848,1425.4778269181181,1492.678127663041
1998,1998-07-24,Los Angeles Galaxy,0,1,DC United,0,0.6295996429511471,-15.11039143082753,1606.7627037501636,1644.8262560475225
1998,1998-07-24,Mutiny,2,3,Colorado Rapids,0,0.538436913021866,-12.922485912524785,1412.5533650893317,1511.6368343588663
1998,1998-07-24,New York Red Bulls,3,2,Chicago Fire,0,0.5480931260642908,10.845764974457019,1521.8978930391372,1566.6841999038775
1998,1998-07-25,New England Revolution,1,2,Miami,0,0.6173180830960372,-14.815633994304893,1414.303913132415,1460.8667578387112
1998,1998-07-28,DC United,3,2,Mutiny,1,0.8713240265649496,3.0882233624412105,1647.9144794099636,1409.4651417268906
1998,1998-07-28,FC Dallas,3,0,Los Angeles Galaxy,0,0.4212908449517784,24.30578451202531,1475.9171557586972,1582.4569192381382
1998,1998-07-28,Houston Dynamo,3,0,Chicago Fire,0,0.44097575432526087,23.479018318339044,1448.9568452364572,1543.2051815855384
1998,1998-07-28,Miami,3,2,Columbus Crew,0,0.5996262367429688,9.60897031816875,1470.47572815688,1481.0917806939751
1998,1998-07-28,New England Revolution,1,3,Colorado Rapids,0,0.5038381594995013,-18.138173741982047,1396.165739390433,1529.7750081008483
1998,1998-07-28,New York Red Bulls,3,2,Sporting Kansas City,1,0.6778369009179493,7.731914377969216,1529.6298074171063,1484.946213285072
1998,1998-08-04,Colorado Rapids,1,6,Los Angeles Galaxy,0,0.5676782796584653,-27.248557423606336,1502.5264506772419,1609.7054766617446
1998,1998-08-04,New England Revolution,3,0,Houston Dynamo,0,0.567524008377307,18.163991648153107,1414.329731038586,1430.792853588304
1998,1998-08-05,Mutiny,3,1,Miami,0,0.5558759163337499,15.988467011985005,1425.4536087388756,1454.487261144895
1998,1998-08-06,FC Dallas,0,1,DC United,0,0.3978455976221105,-9.548294342930653,1466.3688614157666,1657.4627737528942
1998,1998-08-07,Chicago Fire,1,2,Los Angeles Galaxy,0,0.548061104845758,-13.153466516298192,1530.0517150692401,1622.8589431780429
1998,1998-08-07,Columbus Crew,6,1,New England Revolution,0,0.7231137010884928,13.290542347752345,1494.3823230417274,1401.0391886908337
1998,1998-08-07,Sporting Kansas City,3,1,Colorado Rapids,0,0.6164355926907751,13.808318663132097,1498.754531948204,1488.7181320141099
1998,1998-08-08,Houston Dynamo,5,1,New York Red Bulls,0,0.5016737517332251,22.424681172004867,1453.217534760309,1507.2051262451014
1998,1998-08-11,New York Red Bulls,3,1,Columbus Crew,0,0.6568888236467414,12.35200234871731,1519.5571285938188,1482.03032069301
1998,1998-08-12,Los Angeles Galaxy,3,0,Sporting Kansas City,0,0.7841554305931693,9.06547191508689,1631.9244150931297,1489.6890600331171
1998,1998-08-13,Mutiny,1,2,New England Revolution,1,0.6717668104237016,-16.12240345016884,1409.3312052887068,1417.1615921410025
1998,1998-08-14,Chicago Fire,2,1,Houston Dynamo,0,0.7345710191846484,6.370295539568438,1536.4220106088085,1446.8472392207407
1998,1998-08-14,Colorado Rapids,0,1,FC Dallas,0,0.6691402293454735,-16.059365504291364,1472.6587665098184,1482.428226920058
1998,1998-08-14,Miami,3,1,New York Red Bulls,0,0.5500998174109738,16.196406573204943,1470.6836677181,1503.3607220206138
1998,1998-08-15,Columbus Crew,5,3,Sporting Kansas City,0,0.6298466564894506,13.325520366379779,1495.3558410593898,1476.3635396667373
1998,1998-08-17,New York Red Bulls,4,1,Colorado Rapids,0,0.679697271726951,13.452714587468057,1516.813436608082,1459.2060519223503
1998,1998-08-18,Miami,2,1,FC Dallas,0,0.6243466944631112,9.01567933288533,1479.6993470509854,1473.4125475871726
1998,1998-08-20,Colorado Rapids,0,2,Chicago Fire,0,0.5327419496965041,-19.17871018907415,1440.0273417332762,1555.6007207978826
1998,1998-08-21,Columbus Crew,3,1,Mutiny,0,0.7447573659377015,9.188734826242747,1504.5445758856326,1400.142470462464
1998,1998-08-21,DC United,2,1,New York Red Bulls,0,0.7998390842374004,4.8038619783023915,1662.2666357311966,1512.0095746297795
1998,1998-08-21,Houston Dynamo,2,1,FC Dallas,1,0.604134910748703,9.500762142031128,1456.3480013627718,1463.9117854451415
1998,1998-08-21,New England Revolution,1,5,Los Angeles Galaxy,0,0.3405985736222596,-15.32693581300168,1401.8346563280008,1647.2513509061314
1998,1998-08-22,Sporting Kansas City,2,0,Miami,0,0.6356293107902954,13.117344811549366,1489.4808844782867,1466.582002239436
1998,1998-08-25,Sporting Kansas City,1,2,DC United,0,0.3967588270049753,-9.522211848119406,1479.9586726301673,1671.788847579316
1998,1998-08-28,FC Dallas,2,0,New York Red Bulls,0,0.5741425738914524,15.330867339907714,1479.2426527850491,1496.678707289872
1998,1998-08-28,Houston Dynamo,1,3,Colorado Rapids,0,0.6614125884146331,-23.81085318292679,1432.537148179845,1463.838194916203
1998,1998-08-28,Los Angeles Galaxy,0,3,Columbus Crew,0,0.8017284661440205,-33.67259557804886,1613.5787553280825,1538.2171714636816
1998,1998-08-28,Mutiny,3,2,DC United,1,0.27129227646405596,17.488985364862657,1417.6314558273266,1654.2998622144535
1998,1998-08-28,Sporting Kansas City,2,3,Chicago Fire,1,0.5349965919434564,-12.839918206642952,1467.1187544235243,1568.4406390045256
1998,1998-08-29,Miami,3,2,New England Revolution,0,0.7207856350608799,6.701144758538883,1473.2831469979749,1395.133511569462
1998,1998-09-01,Chicago Fire,3,2,Miami,0,0.7546219531124205,5.889073125301907,1574.3297121298274,1467.394073872673
1998,1998-09-01,Colorado Rapids,3,2,Sporting Kansas City,0,0.6357029653952128,8.743128830514895,1472.581323746718,1458.3756255930093
1998,1998-09-01,Los Angeles Galaxy,3,0,FC Dallas,0,0.7939574290005168,8.653787981978294,1622.2325433100607,1470.588864803071
1998,1998-09-01,New York Red Bulls,0,2,New England Revolution,0,0.7613667661993175,-27.409203583175433,1469.2695037066965,1422.5427151526374
1998,1998-09-02,Mutiny,2,1,Houston Dynamo,0,0.6200692605165036,9.118337747603913,1426.7497935749304,1423.4188104322411
1998,1998-09-04,Miami,3,5,Los Angeles Galaxy,0,0.42172999589400556,-15.1822798521842,1452.211794020489,1637.4148231622448
1998,1998-09-04,Sporting Kansas City,5,1,Houston Dynamo,0,0.6850059720887264,14.174731256007313,1472.5503568490167,1409.2440791762338
1998,1998-09-05,Columbus Crew,4,3,New York Red Bulls,0,0.7256256738430336,6.584983827767195,1544.8021552914488,1462.6845198789292
1998,1998-09-08,Columbus Crew,1,0,Miami,0,0.7518753361800022,5.954991931679946,1550.7571472231286,1446.256802088809
1998,1998-09-09,FC Dallas,3,2,Chicago Fire,0,0.4946166959689683,12.129199296744762,1482.7180640998156,1562.2005128330827
1998,1998-09-11,New England Revolution,2,0,Columbus Crew,0,0.45948518998413135,19.45853316057127,1442.0012483132086,1531.2986140625574
1998,1998-09-12,Chicago Fire,3,1,Colorado Rapids,0,0.7486708115494064,9.04785078422137,1571.248363617304,1463.5334729624967
1998,1998-09-12,FC Dallas,1,3,Houston Dynamo,0,0.7307825500698704,-26.308171802515332,1456.4098922973003,1435.552250978749
1998,1998-09-12,Miami,4,3,DC United,0,0.34933902788494026,15.615863330761435,1461.8726654195705,1638.683998883692
1998,1998-09-12,Mutiny,2,1,New York Red Bulls,0,0.5911664128844737,9.81200609077263,1436.5617996657031,1452.8725137881565
1998,1998-09-15,Columbus Crew,2,4,Colorado Rapids,0,0.7242683339845957,-26.073660023445445,1505.224954039112,1489.6071329859421
1998,1998-09-15,Houston Dynamo,0,1,Los Angeles Galaxy,1,0.3574686138849976,-8.579246733239943,1426.9730042455092,1645.9940698954847
1998,1998-09-15,New York Red Bulls,0,5,DC United,0,0.3789586390959374,-18.190014676604996,1434.6824991115516,1656.874013560297
1998,1998-09-16,Chicago Fire,1,0,Sporting Kansas City,0,0.7583762134740434,5.798970876622959,1577.0473344939269,1466.7513859723938
1998,1998-09-18,Colorado Rapids,2,1,Columbus Crew,0,0.6191030494046951,9.141526814287317,1498.7486598002295,1496.0834272248246
1998,1998-09-18,DC United,1,3,Miami,0,0.8452948254756742,-30.430613717124274,1626.4433998431728,1492.3032791366948
1998,1998-09-18,New England Revolution,3,0,Mutiny,0,0.6472466274642914,14.815641646499762,1456.8168899597083,1421.7461580192034
1998,1998-09-18,Sporting Kansas City,0,1,FC Dallas,0,0.6536623338620797,-15.687896012689913,1451.063489959704,1472.0977883099902
1998,1998-09-19,Los Angeles Galaxy,0,1,Houston Dynamo,0,0.8625262834211148,-20.700630802106755,1625.2934390933779,1447.673635047616
1998,1998-09-22,Chicago Fire,3,2,New England Revolution,0,0.7803570583221462,5.271430600268491,1582.3187650941954,1451.5454593594397
1998,1998-09-23,Columbus Crew,3,4,Mutiny,0,0.7317591174668814,-17.562218819205153,1478.5212084056195,1439.3083768384085
1998,1998-09-25,Colorado Rapids,3,1,FC Dallas,0,0.6745991864616081,11.714429287382108,1510.4630890876115,1460.3833590226081
1998,1998-09-25,New England Revolution,0,1,New York Red Bulls,1,0.6621113353691633,-15.89067204885992,1435.6547873105799,1450.5731711604114
1998,1998-09-26,DC United,3,2,Columbus Crew,1,0.8064576221860459,4.645017067534899,1631.0884169107076,1473.8761913380847
1998,1998-09-26,Houston Dynamo,2,0,Sporting Kansas City,0,0.6355572503014536,13.11993898914767,1460.7935740367636,1437.9435509705563
1998,1998-09-26,Los Angeles Galaxy,1,0,Chicago Fire,0,0.6948788032695107,7.322908721531744,1632.6163478149097,1574.9958563726636
1998,1998-09-26,Miami,1,3,Mutiny,0,0.7069692156813494,-25.450891764528578,1466.8523873721663,1464.759268602937
1998,1998-09-29,Columbus Crew,5,3,New York Red Bulls,0,0.6703545879815421,11.867234832664483,1485.7434261707492,1438.705936327747
1998,1998-09-29,DC United,2,1,Miami,0,0.820695232623236,4.303314417042337,1635.39173132775,1462.5490729551238
1998,1998-09-30,Chicago Fire,2,1,Colorado Rapids,1,0.7205369759138456,6.707112578067706,1581.7029689507312,1503.7559765095439
1998,1998-09-30,Los Angeles Galaxy,6,1,FC Dallas,0,0.827369662231211,8.286256212901872,1640.9026040278115,1452.0971028097063
1998,1998-10-02,New York Red Bulls,1,2,Columbus Crew,1,0.5756342355589176,-13.81522165341402,1424.890714674333,1499.5586478241632
1998,1998-10-03,FC Dallas,2,3,Los Angeles Galaxy,0,0.3749109570965135,-8.997862970316325,1443.0992398393898,1649.900466998128
1998,1998-10-03,Miami,0,1,DC United,1,0.3966804253583343,-9.520330208600024,1453.028742746524,1644.91206153635
1998,1998-10-04,Colorado Rapids,0,1,Chicago Fire,0,0.5316942760540907,-12.760662625298178,1490.9953138842457,1594.4636315760295
1998,1998-10-09,Los Angeles Galaxy,0,1,Chicago Fire,0,0.7098727997551934,-17.03694719412464,1632.8635198040033,1611.500578770154
1998,1998-10-10,DC United,2,0,Columbus Crew,0,0.8041391364703302,7.0509910870681125,1651.963052623418,1492.5076567370952
1998,1998-10-15,Chicago Fire,2,1,Los Angeles Galaxy,1,0.6112741712661273,9.329419889612947,1620.829998659767,1623.5340999143905
1998,1998-10-17,Columbus Crew,4,2,DC United,0,0.41526235613574014,21.050555179113356,1513.5582119162086,1630.9124974443046
1998,1998-10-20,DC United,3,0,Columbus Crew,0,0.7775061069553848,9.344743507873838,1640.2572409521783,1504.2134684083348
1998,1998-10-24,Chicago Fire,2,0,DC United,0,0.6139185902797695,13.898930749928299,1634.7289294096952,1626.35831020225
1999,1999-03-19,FC Dallas,4,0,Sporting Kansas City,0,0.6441571212287969,16.01292954470414,1481.872473448338,1446.7532010376297
1999,1999-03-19,Houston Dynamo,1,3,Chicago Fire,0,0.49372403927748143,-17.77406541398933,1458.702079008069,1598.6114230598064
1999,1999-03-19,Los Angeles Galaxy,2,1,Colorado Rapids,1,0.737578207564109,6.298123018461385,1580.4185829670957,1488.299065312086
