k_value,home_bonus,carry_value,auc
42,40,0.25,0.5947300409335636
44,40,0.25,0.5944500857263968
46,40,0.25,0.5941551046747775
48,40,0.25,0.5938237452629048
50,40,0.25,0.59343175525061
10,50,0.25,0.5768281971306437
12,50,0.25,0.5817166051925101
14,50,0.25,0.5853789570693171
16,50,0.25,0.5881049615865604
18,50,0.25,0.59022202398652
20,50,0.25,0.5917414795553615
22,50,0.25,0.592934584327148
24,50,0.25,0.5938008110792669
26,50,0.25,0.594414498200062
28,50,0.25,0.5948853079929057
30,50,0.25,0.5952195671291464
32,50,0.25,0.5954702614813269
34,50,0.25,0.5955243017990944
36,50,0.25,0.5954910867745153
38,50,0.25,0.5954051494886995
40,50,0.25,0.595289424125285
42,50,0.25,0.5949512108194516
44,50,0.25,0.5947416398310357
46,50,0.25,0.5944463951681102
48,50,0.25,0.5940884110143131
50,50,0.25,0.5937755043938733
10,60,0.25,0.576838741582891
12,60,0.25,0.5817616827258675
14,60,0.25,0.5854287796061858
16,60,0.25,0.5881901080384577
18,60,0.25,0.5902992620992318
20,60,0.25,0.5918769757667398
22,60,0.25,0.5930086591041855
24,60,0.25,0.5939352528454205
26,60,0.25,0.5945576391393196
28,60,0.25,0.5950231767060397
30,60,0.25,0.5954056767113118
32,60,0.25,0.5956139296431968
34,60,0.25,0.5957441536284515
36,60,0.25,0.5957238555578753
38,60,0.25,0.5956677063496583
40,60,0.25,0.5954808059335742
42,60,0.25,0.5952417104788658
44,60,0.25,0.594973354169171
46,60,0.25,0.59477933624782
48,60,0.25,0.5943920912390364
50,60,0.25,0.5940660040532875
10,70,0.25,0.5768205524027643
12,70,0.25,0.5817656368954602
14,70,0.25,0.585459358517703
16,70,0.25,0.5882359764057337
18,70,0.25,0.5903435487986706
20,70,0.25,0.5919821566779071
22,70,0.25,0.593131501972867
24,70,0.25,0.5940288348591156
26,70,0.25,0.5947310953787883
28,70,0.25,0.5951779165427693
30,70,0.25,0.5955527718201623
32,70,0.25,0.595763660865109
34,70,0.25,0.5959758679665867
36,70,0.25,0.5959637418465022
38,70,0.25,0.5959226184827376
40,70,0.25,0.595750743911106
42,70,0.25,0.5955403820887716
44,70,0.25,0.5952888969026726
46,70,0.25,0.5950513831158013
48,70,0.25,0.594697616742903
50,70,0.25,0.5943823376207076
10,80,0.25,0.5768036812791686
12,80,0.25,0.581755356054519
14,80,0.25,0.5854643671325206
16,80,0.25,0.5882446755788378
18,80,0.25,0.5904273771940369
20,80,0.25,0.5920583403453941
22,80,0.25,0.5932016225803118
24,80,0.25,0.5941477235582043
26,80,0.25,0.5948494568552647
28,80,0.25,0.5953273841533754
30,80,0.25,0.595733345564898
32,80,0.25,0.5959402804402519
34,80,0.25,0.596108464453597
36,80,0.25,0.5961482697608307
38,80,0.25,0.5961279716902546
40,80,0.25,0.5959497704472746
42,80,0.25,0.5958100564549973
44,80,0.25,0.5955770240603311
46,80,0.25,0.5953302838777434
48,80,0.25,0.5949467294272465
50,80,0.25,0.5946649289409363
10,90,0.25,0.5767427870674402
12,90,0.25,0.5817461296588026
14,90,0.25,0.5854938915988132
16,90,0.25,0.5882670825398633
18,90,0.25,0.5904832627909478
20,90,0.25,0.5921292517867575
22,90,0.25,0.593282287640004
24,90,0.25,0.5942115174943007
26,90,0.25,0.594954637766432
28,90,0.25,0.5954723703717762
30,90,0.25,0.5958822859528916
32,90,0.25,0.596130080580704
34,90,0.25,0.5962695309616751
36,90,0.25,0.5963298979507912
38,90,0.25,0.5963428149047941
40,90,0.25,0.59617594894798
42,90,0.25,0.5960191002208008
44,90,0.25,0.5958648876066835
46,90,0.25,0.5955762332264126
48,90,0.25,0.5952633266059728
50,90,0.25,0.5949459385933279
10,100,0.25,0.5766452508841523
12,100,0.25,0.5817126510229174
14,100,0.25,0.5854569860159474
16,100,0.25,0.5882655008720262
18,100,0.25,0.5904439847063264
20,100,0.25,0.5921624668113366
22,100,0.25,0.5933487176891622
24,100,0.25,0.5943275064690214
26,100,0.25,0.5950537556175569
28,100,0.25,0.5955685884985332
30,100,0.25,0.5959539882281735
32,100,0.25,0.5962624134564082
34,100,0.25,0.5963907921625196
36,100,0.25,0.5965123169746701
38,100,0.25,0.5965397325505132
40,100,0.25,0.5964124082896266
42,100,0.25,0.5962671584599195
44,100,0.25,0.5960826305455911
46,100,0.25,0.5958609334370908
48,100,0.25,0.5955482904279571
50,100,0.25,0.5952266846344133
10,110,0.25,0.5765682763827468
12,110,0.25,0.5816369945780426
14,110,0.25,0.5853823840162975
16,110,0.25,0.588217787225607
18,110,0.25,0.5904215777453009
20,110,0.25,0.5922078079560001
22,110,0.25,0.5933853596607217
24,110,0.25,0.5944021084686714
26,110,0.25,0.5951412745712098
28,110,0.25,0.5956640157913717
30,110,0.25,0.5960960747222064
32,110,0.25,0.5963691760354125
34,110,0.25,0.5965600306210893
36,110,0.25,0.5966762832071162
38,110,0.25,0.5967147704578191
40,110,0.25,0.5966372687338011
42,110,0.25,0.5965167983668752
44,110,0.25,0.5963233076681366
46,110,0.25,0.5960963383335126
48,110,0.25,0.5958556612109671
50,110,0.25,0.5955714882229013
10,120,0.25,0.5764657315846414
12,120,0.25,0.5815565931296567
14,120,0.25,0.5853412606525329
16,120,0.25,0.5881898444271515
18,120,0.25,0.5903909988337835
20,120,0.25,0.5922623754963801
22,120,0.25,0.5934799961196415
24,120,0.25,0.59445403989598955
26,120,0.25,0.5952058593412248
28,120,0.25,0.595713311105628
30,120,0.25,0.5962231353717868
32,120,0.25,0.5965046722467908
34,120,0.25,0.5967208335178612
36,120,0.25,0.5968449944430737
38,120,0.25,0.5968919172555743
40,120,0.25,0.5968795275241837
42,120,0.25,0.5967659110512186
44,120,0.25,0.5966008903735478
46,120,0.25,0.5963372790673643
48,120,0.25,0.5961240175206619
50,120,0.25,0.5958390536986775
10,130,0.25,0.5762772495007202
12,130,0.25,0.5814988622536025
14,130,0.25,0.5852714036563943
16,130,0.25,0.5881252596571366
18,130,0.25,0.5903751821554126
20,130,0.25,0.592229160471801
22,130,0.25,0.593499239744993
24,130,0.25,0.5945138796624931
26,130,0.25,0.595266489941647
28,130,0.25,0.595856979267498
30,130,0.25,0.596367067144963
32,130,0.25,0.5966240881684919
34,130,0.25,0.5968695102945487
36,130,0.25,0.5970350581948319
38,130,0.25,0.5970956887952541
40,130,0.25,0.597076708781209
42,130,0.25,0.5969810178770644
44,130,0.25,0.5968608111214446
46,130,0.25,0.5965903459213004
48,130,0.25,0.5964066088408906
50,130,0.25,0.5961685678314068
10,140,0.25,0.5761011571481897
12,140,0.25,0.5813749649396963
14,140,0.25,0.5851757127522497
16,140,0.25,0.5880691104489195
18,140,0.25,0.5903179785019708
20,140,0.25,0.59219910878289606
22,140,0.25,0.5934926494623384
24,140,0.25,0.594589799718674
26,140,0.25,0.5953574358422803
28,140,0.25,0.5959558335073168
30,140,0.25,0.5964680302752313
32,140,0.25,0.5967640657720753
34,140,0.25,0.5970158145694806
36,140,0.25,0.5971789899680081
38,140,0.25,0.5972886522713805
40,140,0.25,0.5972496377980653
42,140,0.25,0.5972042966534018
44,140,0.25,0.5971046515796644
46,140,0.25,0.5969240778349287
48,140,0.25,0.5966528218008659
50,140,0.25,0.5964817380631529
10,150,0.25,0.5759519531488898
12,150,0.25,0.5811598581138505
14,150,0.25,0.5850523426609557
16,150,0.25,0.5879499581385246
18,150,0.25,0.5903229871167882
20,150,0.25,0.5921216070588781
22,150,0.25,0.5934886952927456
24,150,0.25,0.5946232783545593
26,150,0.25,0.5953822153050615
28,150,0.25,0.5959887849205897
30,150,0.25,0.5965204889251619
32,150,0.25,0.5968534300048716
34,150,0.25,0.5971035971344396
36,150,0.25,0.5973126409002432
38,150,0.25,0.5974484007229276
40,150,0.25,0.5974650082352172
42,150,0.25,0.5974141312531238
44,150,0.25,0.5973429562004543
46,150,0.25,0.5971900616428678
48,150,0.25,0.5969609834177944
50,150,0.25,0.5967466674258672
10,160,0.25,0.5758016947043652
12,160,0.25,0.5809647857472748
14,160,0.25,0.584910519778229
16,160,0.25,0.5878603302944222
18,160,0.25,0.5902481215058322
20,160,0.25,0.5920430508896355
22,160,0.25,0.593505039193729
24,160,0.25,0.5946414675346859
26,160,0.25,0.5954122669939664
28,160,0.25,0.5960391346800707
30,160,0.25,0.5966119620484075
32,160,0.25,0.5969673100891428
34,160,0.25,0.5971842621941318
36,160,0.25,0.5974238848714526
38,160,0.25,0.5975889055491235
40,160,0.25,0.5975883783265111
42,160,0.25,0.5976205389058654
44,160,0.25,0.5975356560652744
46,160,0.25,0.597436010991537
48,160,0.25,0.5972841708791753
50,160,0.25,0.5969688917569799
10,170,0.25,0.575542828401693
12,170,0.25,0.5807799942216402
14,170,0.25,0.5847578888319489
16,170,0.25,0.5877707024503198
18,170,0.25,0.5901624478313225
20,170,0.25,0.5920211711512222
22,170,0.25,0.5935103114198527
24,170,0.25,0.5945637021993618
26,170,0.25,0.5954315106193179
28,170,0.25,0.5960683955350572
30,170,0.25,0.5966330509529022
32,170,0.25,0.5970967432404789
34,170,0.25,0.5973071050628133
36,170,0.25,0.5975290657826198
38,170,0.25,0.5977093759160493
40,170,0.25,0.59775629872855
42,170,0.25,0.5977823962478621
44,170,0.25,0.5977570895624685
46,170,0.25,0.5976835420080433
48,170,0.25,0.5974992777050211
50,170,0.25,0.5972667725329672
10,180,0.25,0.5753382660280947
12,180,0.25,0.5805427440460751
14,180,0.25,0.584567034246272
16,180,0.25,0.5876892465567091
18,180,0.25,0.5900472496905204
20,180,0.25,0.5919455147063476
22,180,0.25,0.5934249013566493
24,180,0.25,0.5945349685669878
26,180,0.25,0.5953793155806936
28,180,0.25,0.5961253355771927
30,180,0.25,0.5966707473696864
32,180,0.25,0.5971568466182887
34,180,0.25,0.597430211542801
36,180,0.25,0.5976640347713857
38,180,0.25,0.5978116571028484
40,180,0.25,0.5979337091376115
42,180,0.25,0.5979571705438618
44,180,0.25,0.5979521619290443
46,180,0.25,0.5978978579999705
48,180,0.25,0.5977352098240553
50,180,0.25,0.5975290657826198
10,190,0.25,0.5751279042057602
12,190,0.25,0.5803381816724766
14,190,0.25,0.5844035952364383
16,190,0.25,0.5875184264303023
18,190,0.25,0.5899141259808977
20,190,0.25,0.5919004371729901
22,190,0.25,0.5933616346431652
24,190,0.25,0.5944506129490091
26,190,0.25,0.5953692983510586
28,190,0.25,0.5961559144887101
30,190,0.25,0.59671608851435
32,190,0.25,0.5972029785968709
34,190,0.25,0.5975119310477178
36,190,0.25,0.5977412728840975
38,190,0.25,0.5979453080350835
40,190,0.25,0.5980502253349446
42,190,0.25,0.5980971481474452
44,190,0.25,0.5980945120343834
46,190,0.25,0.5980847584160546
48,190,0.25,0.597959015823005
50,190,0.25,0.5977515537250386
10,200,0.25,0.5748642928995767
12,200,0.25,0.5801212295674877
14,200,0.25,0.5841956059158595
16,200,0.25,0.5872656231876723
18,200,0.25,0.5897575408650246
20,200,0.25,0.5917456973362605
22,200,0.25,0.593296786261844
24,200,0.25,0.5943963090199353
26,200,0.25,0.5953447824995834
28,200,0.25,0.5961319258598473
30,200,0.25,0.5967864727331009
32,200,0.25,0.5972401477910427
34,200,0.25,0.5976302925241942
36,200,0.25,0.5978198290533402
38,200,0.25,0.5980059386355057
40,200,0.25,0.5981390623451284
42,200,0.25,0.5982326443588235
44,200,0.25,0.5982684954964644
46,200,0.25,0.5982445068676018
48,200,0.25,0.5981699048679519
50,200,0.25,0.5980373083809415
10,0,0.30000000000000004,0.5776337932823403
12,0,0.30000000000000004,0.5820332023712365
14,0,0.30000000000000004,0.5855458230261312
16,0,0.30000000000000004,0.5879409953541144
18,0,0.30000000000000004,0.5898737934510516
20,0,0.30000000000000004,0.5912537986389221
22,0,0.30000000000000004,0.592308243863656
24,0,0.30000000000000004,0.593091169443021
26,0,0.30000000000000004,0.5937175099065128
28,0,0.30000000000000004,0.5940628407176133
30,0,0.30000000000000004,0.5943003545044846
32,0,0.30000000000000004,0.5943963090199353
34,0,0.30000000000000004,0.5943960454086291
36,0,0.30000000000000004,0.5943599306596821
38,0,0.30000000000000004,0.5942455233527983
40,0,0.30000000000000004,0.5940011556719663
42,0,0.30000000000000004,0.5937657507755445
44,0,0.30000000000000004,0.5933724427067187
46,0,0.30000000000000004,0.5930228941147194
48,0,0.30000000000000004,0.5925673737776344
50,0,0.30000000000000004,0.5920886556456052
10,10,0.30000000000000004,0.5777545272605724
12,10,0.30000000000000004,0.5821858333175166
14,10,0.30000000000000004,0.585717961209069
16,10,0.30000000000000004,0.5880949443569254
18,10,0.30000000000000004,0.5899913640936094
20,10,0.30000000000000004,0.591447552948967
22,10,0.30000000000000004,0.5924751098204701
24,10,0.30000000000000004,0.5932954682053131
26,10,0.30000000000000004,0.593869877241487
28,10,0.30000000000000004,0.5942903372748496
30,10,0.30000000000000004,0.59452653300519
32,10,0.30000000000000004,0.5946085161214131
34,10,0.30000000000000004,0.5946425219799107
36,10,0.30000000000000004,0.5945977080578595
38,10,0.30000000000000004,0.5945025443763273
40,10,0.30000000000000004,0.5942202166674048
42,10,0.30000000000000004,0.5940132817920507
44,10,0.30000000000000004,0.593663205977439
46,10,0.30000000000000004,0.5932983679296812
48,10,0.30000000000000004,0.592892933740771
50,10,0.30000000000000004,0.5924218603366211
10,20,0.30000000000000004,0.5778974045885238
12,20,0.30000000000000004,0.5822865328364788
14,20,0.30000000000000004,0.5858205060071744
16,20,0.30000000000000004,0.5882641828154953
18,20,0.30000000000000004,0.5901453130964206
20,20,0.30000000000000004,0.5915827855490391
22,20,0.30000000000000004,0.5926641191270037
24,20,0.30000000000000004,0.5934649702751891
26,20,0.30000000000000004,0.5940615226610824
28,20,0.30000000000000004,0.5944511401716215
30,20,0.30000000000000004,0.5947318862127069
32,20,0.30000000000000004,0.5948694913145347
34,20,0.30000000000000004,0.5948926891094788
36,20,0.30000000000000004,0.5948660643675543
38,20,0.30000000000000004,0.5947548203963449
40,20,0.30000000000000004,0.5944714382421976
42,20,0.30000000000000004,0.5942555405824334
44,20,0.30000000000000004,0.5939281353401535
46,20,0.30000000000000004,0.5936057387126911
48,20,0.30000000000000004,0.5932324651031353
50,20,0.30000000000000004,0.5927413572397154
10,30,0.30000000000000004,0.5779635710263759
12,30,0.30000000000000004,0.582384596242379
14,30,0.30000000000000004,0.5859415035967127
16,30,0.30000000000000004,0.5884070601434467
18,30,0.30000000000000004,0.5902971532087823
20,30,0.30000000000000004,0.5917209178734792
22,30,0.30000000000000004,0.5928072600662614
24,30,0.30000000000000004,0.5936397445711887
26,30,0.30000000000000004,0.5942800564339085
28,30,0.30000000000000004,0.5946454217042787
30,30,0.30000000000000004,0.59497203611264
32,30,0.30000000000000004,0.5951151770518976
34,30,0.30000000000000004,0.5950848617516866
36,30,0.30000000000000004,0.5950809075820939
38,30,0.30000000000000004,0.5949514744307578
40,30,0.30000000000000004,0.5947229234282967
42,30,0.30000000000000004,0.5944796101926894
44,30,0.30000000000000004,0.5942112538829946
46,30,0.30000000000000004,0.593920227000968
48,30,0.30000000000000004,0.5935274461547546
50,30,0.30000000000000004,0.5931254389128248
10,40,0.30000000000000004,0.5780162932876126
12,40,0.30000000000000004,0.5824523443480681
14,40,0.30000000000000004,0.5860482661757169
16,40,0.30000000000000004,0.5885462469131116
18,40,0.30000000000000004,0.5904637555542902
20,40,0.30000000000000004,0.5918888382755181
22,40,0.30000000000000004,0.5929904699240589
24,40,0.30000000000000004,0.5937878941252639
26,40,0.30000000000000004,0.5944371687723938
28,40,0.30000000000000004,0.5948365399012617
30,40,0.30000000000000004,0.5951639451435417
32,40,0.30000000000000004,0.5952836246765489
34,40,0.30000000000000004,0.5953144671993724
36,40,0.30000000000000004,0.5953753614111008
38,40,0.30000000000000004,0.5951982146133454
40,40,0.30000000000000004,0.5950068328050563
42,40,0.30000000000000004,0.5947318862127069
44,40,0.30000000000000004,0.5944983265954283
46,40,0.30000000000000004,0.5942152080525873
48,40,0.30000000000000004,0.5938493155596046
50,40,0.30000000000000004,0.5934167294061575
10,50,0.30000000000000004,0.5780650613792565
12,50,0.30000000000000004,0.5825084935562852
14,50,0.30000000000000004,0.5860978251012795
16,50,0.30000000000000004,0.5886250666936604
18,50,0.30000000000000004,0.590528076712999
20,50,0.30000000000000004,0.5920274978225706
22,50,0.30000000000000004,0.5931143672379651
24,50,0.30000000000000004,0.593948960633342
26,50,0.30000000000000004,0.5945948083334915
28,50,0.30000000000000004,0.5950266036530201
30,50,0.30000000000000004,0.5952825702313242
32,50,0.30000000000000004,0.5955156026259903
34,50,0.30000000000000004,0.5955662159967776
36,50,0.30000000000000004,0.5955938951839269
38,50,0.30000000000000004,0.595435992011523
40,50,0.30000000000000004,0.5952699168886274
42,50,0.30000000000000004,0.5950034058580759
44,50,0.30000000000000004,0.594775118466921
46,50,0.30000000000000004,0.5945051804893892
48,50,0.30000000000000004,0.5941485143921229
50,50,0.30000000000000004,0.5937834127330588
10,60,0.30000000000000004,0.5780698063827678
12,60,0.30000000000000004,0.5825482988635189
14,60,0.30000000000000004,0.5861400029102688
16,60,0.30000000000000004,0.5887128492586196
18,60,0.30000000000000004,0.5906590915321722
20,60,0.30000000000000004,0.5921126442744679
22,60,0.30000000000000004,0.5932153303682334
24,60,0.30000000000000004,0.594063895162838
26,60,0.30000000000000004,0.5947366312162182
28,60,0.30000000000000004,0.5952092862882052
30,60,0.30000000000000004,0.5954626167534475
32,60,0.30000000000000004,0.5956866863637035
34,60,0.30000000000000004,0.5958350995290848
36,60,0.30000000000000004,0.5958324634160229
38,60,0.30000000000000004,0.5957051391551363
40,60,0.30000000000000004,0.595527992357381
42,60,0.30000000000000004,0.5953120946976167
44,60,0.30000000000000004,0.5950548100627817
46,60,0.30000000000000004,0.5948014795975394
48,60,0.30000000000000004,0.5944674840726049
50,60,0.30000000000000004,0.5940836660108018
10,70,0.30000000000000004,0.5780919497324872
12,70,0.30000000000000004,0.5826252733649245
14,70,0.30000000000000004,0.5861813898853396
16,70,0.30000000000000004,0.5887492276188728
18,70,0.30000000000000004,0.5907574185493786
20,70,0.30000000000000004,0.5921956818359156
22,70,0.30000000000000004,0.5933120757176027
24,70,0.30000000000000004,0.5941730302435979
26,70,0.30000000000000004,0.5948470843535091
28,70,0.30000000000000004,0.5953608627892607
30,70,0.30000000000000004,0.5956310643780988
32,70,0.30000000000000004,0.5958680509423577
34,70,0.30000000000000004,0.5960726133159561
36,70,0.30000000000000004,0.5960705044255066
38,70,0.30000000000000004,0.5959629510125838
40,70,0.30000000000000004,0.5957810592113172
42,70,0.30000000000000004,0.5955952132404578
44,70,0.30000000000000004,0.5953500547257071
46,70,0.30000000000000004,0.5950809075820939
48,70,0.30000000000000004,0.5947284592657265
50,70,0.30000000000000004,0.5943918276277302
10,80,0.30000000000000004,0.5780835141706894
12,80,0.30000000000000004,0.5826537433859923
14,80,0.30000000000000004,0.5861908798923622
16,80,0.30000000000000004,0.5888138123888879
18,80,0.30000000000000004,0.5908043413618793
20,80,0.30000000000000004,0.592283728012181
22,80,0.30000000000000004,0.5934127752365648
24,80,0.30000000000000004,0.5942539589145963
26,80,0.30000000000000004,0.5949852166779492
28,80,0.30000000000000004,0.5954773789865938
30,80,0.30000000000000004,0.5957844861582975
32,80,0.30000000000000004,0.5960088193798597
34,80,0.30000000000000004,0.5962318345448909
36,80,0.30000000000000004,0.5962642587355514
38,80,0.30000000000000004,0.5961851753436964
40,80,0.30000000000000004,0.5960077649346349
42,80,0.30000000000000004,0.5958556612109671
44,80,0.30000000000000004,0.5956223652049947
46,80,0.30000000000000004,0.5953192122028838
48,80,0.30000000000000004,0.5949717725013339
50,80,0.30000000000000004,0.5947042070255576
10,90,0.30000000000000004,0.5780358005242702
12,90,0.30000000000000004,0.5826529525520738
14,90,0.30000000000000004,0.5861850804436262
16,90,0.30000000000000004,0.5888638985370627
18,90,0.30000000000000004,0.5908818430858972
20,90,0.30000000000000004,0.5923717741884462
22,90,0.30000000000000004,0.5935142655894454
24,90,0.30000000000000004,0.5943833920659324
26,90,0.30000000000000004,0.5951418017938223
28,90,0.30000000000000004,0.595598376576132
30,90,0.30000000000000004,0.5959207732035944
32,90,0.30000000000000004,0.5961996739655365
34,90,0.30000000000000004,0.5964342880280398
36,90,0.30000000000000004,0.5964764658370292
38,90,0.30000000000000004,0.596422952741874
40,90,0.30000000000000004,0.5962748031877988
42,90,0.30000000000000004,0.5960987108352682
44,90,0.30000000000000004,0.5958738503910938
46,90,0.30000000000000004,0.5956152476997277
48,90,0.30000000000000004,0.5953105130297797
50,90,0.30000000000000004,0.5950289761547757
10,100,0.30000000000000004,0.5780078577258148
12,100,0.30000000000000004,0.5826429353224388
14,100,0.30000000000000004,0.5861824443305643
16,100,0.30000000000000004,0.588847027413467
18,100,0.30000000000000004,0.5909137400539454
20,100,0.30000000000000004,0.5924498031350766
22,100,0.30000000000000004,0.5935954578717499
24,100,0.30000000000000004,0.5945149341077179
26,100,0.30000000000000004,0.5952490915954389
28,100,0.30000000000000004,0.5957375633457969
30,100,0.30000000000000004,0.5960763038742426
32,100,0.30000000000000004,0.5963565226927157
34,100,0.30000000000000004,0.5965718931298676
36,100,0.30000000000000004,0.5966942087759367
38,100,0.30000000000000004,0.5966470223521299
40,100,0.30000000000000004,0.596530769766103
42,100,0.30000000000000004,0.5963359610108334
44,100,0.30000000000000004,0.5961261264111113
46,100,0.30000000000000004,0.5958941484616699
48,100,0.30000000000000004,0.5956178838127896
50,100,0.30000000000000004,0.5953207938707208
10,110,0.30000000000000004,0.5779250837756731
12,110,0.30000000000000004,0.5825830955559351
14,110,0.30000000000000004,0.5861357851293699
16,110,0.30000000000000004,0.5888438640777928
18,110,0.30000000000000004,0.5909382559054205
20,110,0.30000000000000004,0.5924445309089529
22,110,0.30000000000000004,0.5936392173485764
24,110,0.30000000000000004,0.5945473582983785
26,110,0.30000000000000004,0.5953276477646816
28,110,0.30000000000000004,0.595872795945869
30,110,0.30000000000000004,0.5962252442622363
32,110,0.30000000000000004,0.5965167983668752
34,110,0.30000000000000004,0.5967013262812036
36,110,0.30000000000000004,0.596864238068425
38,110,0.30000000000000004,0.5969188056088051
40,110,0.30000000000000004,0.5967527304859095
42,110,0.30000000000000004,0.5965987814830983
44,110,0.30000000000000004,0.5963950099434184
46,110,0.30000000000000004,0.5961733128349181
48,110,0.30000000000000004,0.5959220912601253
50,110,0.30000000000000004,0.5955960040743763
10,120,0.30000000000000004,0.5779003043128919
12,120,0.30000000000000004,0.5825174563406955
14,120,0.30000000000000004,0.5860693550802116
16,120,0.30000000000000004,0.5887972048765983
18,120,0.30000000000000004,0.5909253389514175
20,120,0.30000000000000004,0.5925154423503163
22,120,0.30000000000000004,0.593707492676878
24,120,0.30000000000000004,0.5946348772520313
26,120,0.30000000000000004,0.5953745705771822
28,120,0.30000000000000004,0.595983512694466
30,120,0.30000000000000004,0.5963385971238953
32,120,0.30000000000000004,0.5966451770729866
34,120,0.30000000000000004,0.596875573354591
36,120,0.30000000000000004,0.5970334765269949
38,120,0.30000000000000004,0.5971093965831757
40,120,0.30000000000000004,0.5970363762513629
42,120,0.30000000000000004,0.5968152063654749
44,120,0.30000000000000004,0.5966844551576079
46,120,0.30000000000000004,0.5964400874767758
48,120,0.30000000000000004,0.5961867570115336
50,120,0.30000000000000004,0.5959126012531027
10,130,0.30000000000000004,0.5777663897693507
12,130,0.30000000000000004,0.5824415362845147
14,130,0.30000000000000004,0.5859989708614607
16,130,0.30000000000000004,0.5887502820640976
18,130,0.30000000000000004,0.5909285022870917
20,130,0.30000000000000004,0.5925476029296706
22,130,0.30000000000000004,0.5938116191428204
24,130,0.30000000000000004,0.5946862814567372
26,130,0.30000000000000004,0.5954341467323797
28,130,0.30000000000000004,0.5960562694149727
30,130,0.30000000000000004,0.5964406146993882
32,130,0.30000000000000004,0.5967561574328898
34,130,0.30000000000000004,0.5970187142938486
36,130,0.30000000000000004,0.5971526288373897
38,130,0.30000000000000004,0.5972620275294559
40,130,0.30000000000000004,0.5972364572327561
42,130,0.30000000000000004,0.5970959524065603
44,130,0.30000000000000004,0.5969314589515018
46,130,0.30000000000000004,0.5967229424083107
48,130,0.30000000000000004,0.5964938641832372
50,130,0.30000000000000004,0.5962202356474188
10,140,0.30000000000000004,0.5775926699185757
12,140,0.30000000000000004,0.5823603440022102
14,140,0.30000000000000004,0.5859214691374427
16,140,0.30000000000000004,0.588709158700333
18,140,0.30000000000000004,0.5908797341954477
20,140,0.30000000000000004,0.5925217690216646
22,140,0.30000000000000004,0.5938232180402925
24,140,0.30000000000000004,0.594763519569449
26,140,0.30000000000000004,0.5954694706474083
28,140,0.30000000000000004,0.5961269172450299
30,140,0.30000000000000004,0.5965642484019883
32,140,0.30000000000000004,0.5968286505420903
34,140,0.30000000000000004,0.5971402391059991
36,140,0.30000000000000004,0.5972989331123216
38,140,0.30000000000000004,0.5974760799100769
40,140,0.30000000000000004,0.5974112315287557
42,140,0.30000000000000004,0.5973371567517182
44,140,0.30000000000000004,0.5971821533036823
46,140,0.30000000000000004,0.5969791725979211
48,140,0.30000000000000004,0.5967558938215837
50,140,0.30000000000000004,0.5965220705929989
10,150,0.30000000000000004,0.5773794083718733
12,150,0.30000000000000004,0.5822182575081772
14,150,0.30000000000000004,0.5858832454980462
16,150,0.30000000000000004,0.5886263847501914
18,150,0.30000000000000004,0.5908222669306997
20,150,0.30000000000000004,0.5925444395939964
22,150,0.30000000000000004,0.593802392747104
24,150,0.30000000000000004,0.5948331129542813
26,150,0.30000000000000004,0.5955148117920719
28,150,0.30000000000000004,0.5962168087004385
30,150,0.30000000000000004,0.596690254606344
32,150,0.30000000000000004,0.5969164331070493
34,150,0.30000000000000004,0.5972854889357062
36,150,0.30000000000000004,0.5974871515849366
38,150,0.30000000000000004,0.5976023497257388
40,150,0.30000000000000004,0.5976126305666799
42,150,0.30000000000000004,0.5975303838391507
44,150,0.30000000000000004,0.5974120223626743
46,150,0.30000000000000004,0.5972641364199054
48,150,0.30000000000000004,0.5969799634318396
50,150,0.30000000000000004,0.5967854182878762
10,160,0.30000000000000004,0.5772109607472221
12,160,0.30000000000000004,0.5820809160176557
14,160,0.30000000000000004,0.5857646204102636
16,160,0.30000000000000004,0.5885449288565807
18,160,0.30000000000000004,0.5907468740971312
20,160,0.30000000000000004,0.5925291501382378
22,160,0.30000000000000004,0.5938016019131854
24,160,0.30000000000000004,0.5948692277032285
26,160,0.30000000000000004,0.5956020671344185
28,160,0.30000000000000004,0.5962473876119557
30,160,0.30000000000000004,0.5967516760406847
32,160,0.30000000000000004,0.5970506112618967
34,160,0.30000000000000004,0.5973276667446956
36,160,0.30000000000000004,0.5976408369764415
38,160,0.30000000000000004,0.5977676340147159
40,160,0.30000000000000004,0.5977787056895756
42,160,0.30000000000000004,0.5977444362197717
44,160,0.30000000000000004,0.5976584989339558
46,160,0.30000000000000004,0.5975150943833921
48,160,0.30000000000000004,0.5972899703279114
50,160,0.30000000000000004,0.5970295223574021
10,170,0.30000000000000004,0.5770237967198318
12,170,0.30000000000000004,0.5819427836932155
14,170,0.30000000000000004,0.5855898461142639
16,170,0.30000000000000004,0.5884679543551751
18,170,0.30000000000000004,0.5907070687898975
20,170,0.30000000000000004,0.5924171153331098
22,170,0.30000000000000004,0.5937596877155022
24,170,0.30000000000000004,0.5948212504455032
26,170,0.30000000000000004,0.5956497807808377
28,170,0.30000000000000004,0.5962850840287399
30,170,0.30000000000000004,0.5967904269026937
32,170,0.30000000000000004,0.597180308024539
34,170,0.30000000000000004,0.5974304751541072
36,170,0.30000000000000004,0.5977349462127491
38,170,0.30000000000000004,0.5978883679929479
40,170,0.30000000000000004,0.5979624427699854
42,170,0.30000000000000004,0.5979711419430895
44,170,0.30000000000000004,0.5978556801909811
